stamp_sec,stamp_nsec,x,y,z
1784362771,36530464,-0.493269,0.750227,0.100000
1784362771,339091037,-0.515251,0.778303,0.100000
1784362771,744758445,-0.534753,0.807617,0.100000
1784362772,340786222,-0.522154,0.836656,0.100000
1784362772,638408759,-0.488712,0.836198,0.100000
1784362772,938939407,-0.464042,0.885635,0.100000
1784362773,135507555,-0.493676,0.910374,0.100000
1784362773,335763758,-0.500440,0.942824,0.100000
1784362773,537154536,-0.509090,0.973289,0.100000
1784362773,935264684,-0.512860,1.009877,0.100000
1784362774,332008869,-0.538748,1.025138,0.100000
1784362774,836588906,-0.553570,1.054313,0.100000
1784362775,132492109,-0.569275,1.086021,0.100000
1784362775,432265498,-0.556712,1.117975,0.100000
1784362776,31059979,-0.543062,1.153063,0.100000
1784362776,231063146,-0.573799,1.190153,0.100000
1784362776,533667757,-0.569060,1.224895,0.100000
1784362777,30639571,-0.590733,1.247082,0.100000
1784362777,428994367,-0.570427,1.276969,0.100000
1784362778,634180329,-0.570809,1.307479,0.100000
1784362779,30051755,-0.559391,1.340157,0.100000
1784362779,732786014,-0.563036,1.372527,0.100000
1784362780,428257106,-0.565880,1.404633,0.100000
1784362781,726301679,-0.582935,1.430870,0.100000
1784362782,329921364,-0.566657,1.460565,0.100000
1784362783,819691623,-0.561533,1.490335,0.100000
1784362786,319837454,-0.541426,1.516124,0.100000
1784362788,414007898,-0.559108,1.540676,0.100000
1784362789,513311064,-0.550597,1.508781,0.100000
1784362790,818532359,-0.545716,1.478503,0.100000
1784362793,513706987,-0.522454,1.458516,0.100000
1784362794,414459227,-0.540569,1.433322,0.100000
1784362796,408319504,-0.564866,1.453726,0.100000
1784362796,507872393,-0.564133,1.417708,0.100000
1784362797,409374948,-0.585552,1.441167,0.100000
1784362799,409705502,-0.554527,1.432014,0.100000
1784362802,109701778,-0.584688,1.438711,0.100000
1784362803,396769185,-0.592049,1.470777,0.100000
1784362806,1348702,-0.577793,1.497565,0.100000
1784362808,394481275,-0.582598,1.528617,0.100000
1784362810,291929514,-0.556498,1.510115,0.100000
1784362811,887860698,-0.527243,1.498515,0.100000
1784362812,288904569,-0.530596,1.468597,0.100000
1784362814,490590290,-0.555702,1.487301,0.100000
1784362814,989794141,-0.590444,1.474870,0.100000
1784362815,691036141,-0.594496,1.507184,0.100000
1784362820,384387286,-0.564516,1.495732,0.100000
1784362823,283966099,-0.594615,1.500073,0.100000
1784362825,777404431,-0.565344,1.491572,0.100000
